index,exchange,symbol,conversion type(1× 2÷ 0 noConversion),conversionIndex,weight,tier value,priceMultiple,emaLagMs,uniqueExchangeAlias,chainId,tokenAddress,poolAddress,baseTokenAddress,quoteTokenAddress,subscribeName,sharesMultiplierSource,sharesMultiplierToken,sharesMultiplierBenchmark,conversionCheck
RON-USDC,Gate,RON/USDT,2,USDC-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
RON-USDC,Mxc,RON/USDT,2,USDC-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
RON-USDC,OKX,RON/USDT,2,USDC-USDT,0.5,4,1,0,,,,,,,,,,,TRUE
RON-USDT,Gate,RON/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
RON-USDT,OKX,RON/USDT,0,,0.5,4,1,0,,,,,,,,,,,TRUE
RON-USDT,Mxc,RON/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
RVN-EUR,Mxc,RVN/USDT,1,USDT-EUR,0.4,2,1,0,,,,,,,,,,,TRUE
RVN-EUR,Bybit,RVN/USDT,1,USDT-EUR,0.6,3,1,0,,,,,,,,,,,TRUE
SAHARA-TRY,Binance,SAHARA/USDT,1,USDT-TRY,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-TRY,OKX,SAHARA/USDT,1,USDT-TRY,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-TRY,Bitget,SAHARA/USDT,1,USDT-TRY,0.2,2,1,0,,,,,,,,,,,TRUE
SAHARA-USD,Binance,SAHARA/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-USD,OKX,SAHARA/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-USD,Bitget,SAHARA/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
SAHARA-USDT,Binance,SAHARA/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-USDT,OKX,SAHARA/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
SAHARA-USDT,Bitget,SAHARA/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
SAND-EUR,Bitvavo,SAND/EUR,0,,0.222,2,1,0,,,,,,,,,,,TRUE
SAND-EUR,Kraken,SAND/EUR,0,,0.333,3,1,0,,,,,,,,,,,TRUE
SAND-EUR,OKX,SAND/EUR,0,,0.444,4,1,0,,,,,,,,,,,TRUE
SAND-USD,OKX,SAND/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
SAND-USD,Binance,SAND/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
SAND-USD,Kraken,SAND/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
SAND-USD,Kucoin,SAND/USDT,1,USDT-USD,0.125,2,1,0,,,,,,,,,,,TRUE
SAND-USD,Coinbase,SAND/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
SATS-EUR,Bybit,SATS/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
SATS-USD,Gate,SATS/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
SATS-USD,OKX,SATS/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
SATS-USD,Kucoin,SATS/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
SATS-USD,Mxc,SATS/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
SATS-USDC,OKX,SATS/USDT,2,USDC-USDT,0.308,4,1,0,,,,,,,,,,,TRUE
SATS-USDC,Bybit,SATS/USDT,2,USDC-USDT,0.231,3,1,0,,,,,,,,,,,TRUE
SATS-USDC,Gate,SATS/USDT,2,USDC-USDT,0.154,2,1,0,,,,,,,,,,,TRUE
SATS-USDC,Kucoin,SATS/USDT,2,USDC-USDT,0.154,2,1,0,,,,,,,,,,,TRUE
SATS-USDC,Mxc,SATS/USDT,2,USDC-USDT,0.154,2,1,0,,,,,,,,,,,TRUE
SATS-USDT,OKX,SATS/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SATS-USDT,Mxc,SATS/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SATS-USDT,Kucoin,SATS/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SATS-USDT,Bybit,SATS/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
SATS-USDT,Gate,SATS/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SCR-EUR,Bybit,SCR/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
SCR-USD,OKX,SCR/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SCR-USD,Kucoin,SCR/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SCR-USD,Gate,SCR/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SCR-USD,Binance,SCR/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SENT-EUR,Bitget,SENT/USDT,1,USDT-EUR,0.154,2,1,0,,,,,,,,,,,TRUE
SENT-EUR,Binance,SENT/USDT,1,USDT-EUR,0.308,4,1,0,,,,,,,,,,,TRUE
SENT-EUR,Binance_LINEAR_PERPETUAL,SENT/USDT,1,USDT-EUR,0.154,2,1,0,,,,,,,,,,,TRUE
SENT-EUR,Bybit,SENT/USDT,1,USDT-EUR,0.231,3,1,0,,,,,,,,,,,TRUE
SENT-EUR,BingX,SENT/USDT,1,USDT-EUR,0.154,2,1,0,,,,,,,,,,,TRUE
SENT-TRY,Bybit,SENT/USDT,1,USDT-TRY,0.273,3,1,0,,,,,,,,,,,TRUE
SENT-TRY,BingX,SENT/USDT,1,USDT-TRY,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-TRY,Bitget,SENT/USDT,1,USDT-TRY,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-TRY,Binance,SENT/USDT,1,USDT-TRY,0.364,4,1,0,,,,,,,,,,,TRUE
SENT-USD,Binance,SENT/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
SENT-USD,Bybit,SENT/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
SENT-USD,BingX,SENT/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-USD,Bitget,SENT/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-USDC,BingX,SENT/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-USDC,Bitget,SENT/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
SENT-USDC,Binance,SENT/USDT,2,USDC-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
SENT-USDC,Bybit,SENT/USDT,2,USDC-USDT,0.273,3,1,0,,,,,,,,,,,TRUE
SENT-USDT,Bitget,SENT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SENT-USDT,Binance_LINEAR_PERPETUAL,SENT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SENT-USDT,Binance,SENT/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SENT-USDT,Bybit,SENT/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
SENT-USDT,BingX,SENT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SHIB-EUR,Bitvavo,SHIB/EUR,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SHIB-EUR,Coinbase,SHIB/EUR,0,,0.231,3,1,0,,,,,,,,,,,TRUE
SHIB-EUR,OKX,SHIB/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SHIB-EUR,Binance,SHIB/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SHIB-TRY,OKX,SHIB/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
SHIB-TRY,Binance,SHIB/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
SHIB-TRY,BTCTurk,SHIB/TRY,0,,0.2,2,1,0,,,,,,,,,,,TRUE
SHIB-USD,Binance,SHIB/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
SHIB-USD,OKX,SHIB/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
SHIB-USD,Gate,SHIB/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
SHIB-USD,Kucoin,SHIB/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
SHIB-USD,Coinbase,SHIB/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
SIGN-USDT,Binance_LINEAR_PERPETUAL,SIGN/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SIGN-USDT,Bybit,SIGN/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
SIGN-USDT,Binance,SIGN/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SIGN-USDT,Bitget,SIGN/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SIGN-USDT,Gate,SIGN/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SKL-USDC,Crypto,SKL/USDT,2,USDC-USDT,0.2,3,1,0,,,,,,,,,,,TRUE
SKL-USDC,OKX,SKL/USDT,2,USDC-USDT,0.267,4,1,0,,,,,,,,,,,TRUE
SKL-USDC,Binance,SKL/USDT,2,USDC-USDT,0.267,4,1,0,,,,,,,,,,,TRUE
SKL-USDC,Gate,SKL/USDT,2,USDC-USDT,0.133,2,1,0,,,,,,,,,,,TRUE
SKL-USDC,Kucoin,SKL/USDT,2,USDC-USDT,0.133,2,1,0,,,,,,,,,,,TRUE
SKL-USDT,OKX,SKL/USDT,0,,0.235,4,1,0,,,,,,,,,,,TRUE
SKL-USDT,Binance,SKL/USDT,0,,0.235,4,1,0,,,,,,,,,,,TRUE
SKL-USDT,Gate,SKL/USDT,0,,0.118,2,1,0,,,,,,,,,,,TRUE
SKL-USDT,Kucoin,SKL/USDT,0,,0.118,2,1,0,,,,,,,,,,,TRUE
SKL-USDT,BTCTurk,SKL/USDT,0,,0.118,2,1,0,,,,,,,,,,,TRUE
SKL-USDT,Crypto,SKL/USDT,0,,0.176,3,1,0,,,,,,,,,,,TRUE
SKY-EUR,Coinbase,SKY/USD,1,USD-EUR,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-EUR,Bybit,SKY/USDT,1,USDT-EUR,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-EUR,Bitget,SKY/USDT,1,USDT-EUR,0.167,2,1,0,,,,,,,,,,,TRUE
SKY-EUR,OKX,SKY/USDT,1,USDT-EUR,0.333,4,1,0,,,,,,,,,,,TRUE
SKY-USD,Coinbase,SKY/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USD,Bybit,SKY/USDT,1,USDT-USD,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USD,OKX,SKY/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SKY-USD,Bitget,SKY/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SKY-USDC,Coinbase,SKY/USD,1,USD-USDC,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USDC,Bybit,SKY/USDT,2,USDC-USDT,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USDC,Bitget,SKY/USDT,2,USDC-USDT,0.167,2,1,0,,,,,,,,,,,TRUE
SKY-USDC,OKX,SKY/USDT,2,USDC-USDT,0.333,4,1,0,,,,,,,,,,,TRUE
SKY-USDT,OKX,SKY/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
SKY-USDT,Coinbase,SKY/USD,2,USDT-USD,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USDT,Bybit,SKY/USDT,0,,0.25,3,1,0,,,,,,,,,,,TRUE
SKY-USDT,Bitget,SKY/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
SLP-USD,OKX,SLP/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SLP-USD,Binance,SLP/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SLP-USD,Mxc,SLP/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SLP-USD,Gate,SLP/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SLP-USDT,Mxc,SLP/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
SLP-USDT,OKX,SLP/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
SLP-USDT,Binance,SLP/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
SLP-USDT,Gate,SLP/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
SNDK-USDT,Pyth,SNDK/USD,2,USDT-USD,0.4,2,1,0,,,,,,,,,,,TRUE
SNDK-USDT,Hyperliquid_LINEAR_PERPETUAL,SNDK/USDC,1,USDC-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
SNDK-USDT,OKX_PERPETUAL,SNDK-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
SNT-EUR,Gate,SNT/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
SNT-EUR,OKX,SNT/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
SNT-USD,Gate,SNT/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
SNT-USD,OKX,SNT/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
SNT-USDC,Gate,SNT/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
SNT-USDC,OKX,SNT/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
SNT-USDT,Gate,SNT/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
SNT-USDT,OKX,SNT/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
SNX-USD,Crypto,SNX/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
SNX-USD,OKX,SNX/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
SNX-USD,Binance,SNX/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
SNX-USD,Coinbase,SNX/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
SNX-USD,Kucoin,SNX/USDT,1,USDT-USD,0.125,2,1,0,,,,,,,,,,,TRUE
SOL-AED,Gate,SOL/USDT,1,USDT-AED,0.133,2,1,0,,,,,,,,,,,TRUE
SOL-AED,OKX,SOL/USDT,1,USDT-AED,0.267,4,1,0,,,,,,,,,,,TRUE
SOL-AED,Binance,SOL/USDT,1,USDT-AED,0.267,4,1,0,,,,,,,,,,,TRUE
SOL-AED,Kucoin,SOL/USDT,1,USDT-AED,0.133,2,1,0,,,,,,,,,,,TRUE
SOL-AED,Bybit,SOL/USDT,1,USDT-AED,0.2,3,1,0,,,,,,,,,,,TRUE
SOL-EUR,OKX,SOL/EUR,0,,0.182,4,1,0,,,,,,,,,,,TRUE
SOL-EUR,Crypto,SOL/EUR,0,,0.136,3,1,0,,,,,,,,,,,TRUE
SOL-EUR,Binance,SOL/EUR,0,,0.182,4,1,0,,,,,,,,,,,TRUE
SOL-EUR,Bitstamp,SOL/EUR,0,,0.091,2,1,0,,,,,,,,,,,TRUE
SOL-EUR,Kraken,SOL/EUR,0,,0.136,3,1,0,,,,,,,,,,,TRUE
SOL-EUR,Bybit,SOL/EUR,0,,0.136,3,1,0,,,,,,,,,,,TRUE
SOL-EUR,Coinbase,SOL/EUR,0,,0.136,3,1,0,,,,,,,,,,,TRUE
SOL-USDT,OKX,SOL/USDT,0,,0.25,4,1,0,,,,,,,,,,,TRUE
SOL-USDT,Binance,SOL/USDT,0,,0.25,4,1,0,,,,,,,,,,,TRUE
SOL-USDT,Bybit,SOL/USDT,0,,0.188,3,1,0,,,,,,,,,,,TRUE
SOL-USDT,Bitget,SOL/USDT,0,,0.125,2,1,0,,,,,,,,,,,TRUE
SOL-USDT,Coinbase,SOL/USD,2,USDT-USD,0.188,3,1,0,,,,,,,,,,,TRUE
SONIC-EUR,Gate,SONIC/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
SOPH-USDT,Binance,SOPH/USDT,0,,0.5,4,1,0,,,,,,,,,,,TRUE
SOPH-USDT,Bitget,SOPH/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
SOPH-USDT,Gate,SOPH/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
SPURS-EUR,Gate,SPURS/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
SPURS-EUR,OKX,SPURS/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
SPURS-USD,Gate,SPURS/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
SPURS-USD,OKX,SPURS/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
SPURS-USDC,Gate,SPURS/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
SPURS-USDC,OKX,SPURS/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
SPURS-USDT,Gate,SPURS/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
SPURS-USDT,OKX,SPURS/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
SPY-USDT,Ondo_TICKER,SPY/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
SPY-USDT,Pyth,SPY/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
SPY-USDT,OKX_PERPETUAL,SPY-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
SPY-USDT,Gate_LINEAR_PERPETUAL,SPYX/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
SSV-EUR,Bybit,SSV/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
SSV-USD,Binance,SSV/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
SSV-USD,Kucoin,SSV/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SSV-USD,Gate,SSV/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
SSV-USD,OKX,SSV/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
STETH-ETH,OKX,STETH/USDT,2,ETH-USDT,0.571,4,1,0,,,,,,,,,,,TRUE
STETH-ETH,Bybit,STETH/USDT,2,ETH-USDT,0.429,3,1,0,,,,,,,,,,,TRUE
STRK-TRY,BTCTurk,STRK/TRY,0,,1.0,2,1,0,,,,,,,,,,,TRUE
STRK-USD,Kraken,STRK/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
STRK-USD,Crypto,STRK/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
STRK-USD,Bybit,STRK/USDT,1,USDT-USD,0.2,3,1,0,,,,,,,,,,,TRUE
STRK-USD,OKX,STRK/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
STRK-USD,Kucoin,STRK/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
STX-USD,Binance,STX/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
STX-USD,OKX,STX/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
STX-USD,Kucoin,STX/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
STX-USD,Gate,STX/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
STX-USD,Kraken,STX/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
SUI-EUR,OKX,SUI/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SUI-EUR,Bitvavo,SUI/EUR,0,,0.154,2,1,0,,,,,,,,,,,TRUE
SUI-EUR,Binance,SUI/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
SUI-EUR,Kraken,SUI/EUR,0,,0.231,3,1,0,,,,,,,,,,,TRUE
SUI-TRY,Binance,SUI/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
SUI-TRY,BTCTurk,SUI/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
SUI-USDC,Bybit,SUI/USDC,0,,0.429,3,1,0,,,,,,,,,,,TRUE
SUI-USDC,Binance,SUI/USDC,0,,0.571,4,1,0,,,,,,,,,,,TRUE
SUSHI-EUR,Bitvavo,SUSHI/EUR,0,,1.0,2,1,0,,,,,,,,,,,TRUE
SUSHI-USD,Kucoin,SUSHI/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
SUSHI-USD,Binance,SUSHI/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
SUSHI-USD,Coinbase,SUSHI/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
SUSHI-USD,Gate,SUSHI/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
SUSHI-USD,OKX,SUSHI/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
T-EUR,Mxc,T/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
TIA-TRY,Binance,TIA/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
TIA-TRY,BTCTurk,TIA/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
TNSR-EUR,Mxc,TNSR/USDT,1,USDT-EUR,0.4,2,1,0,,,,,,,,,,,TRUE
TNSR-EUR,Bybit,TNSR/USDT,1,USDT-EUR,0.6,3,1,0,,,,,,,,,,,TRUE
TNSR-TRY,Binance,TNSR/USDT,1,USDT-TRY,0.333,4,1,0,,,,,,,,,,,TRUE
TNSR-TRY,OKX,TNSR/USDT,1,USDT-TRY,0.333,4,1,0,,,,,,,,,,,TRUE
TNSR-TRY,Gate,TNSR/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
TNSR-TRY,Mxc,TNSR/USDT,1,USDT-TRY,0.167,2,1,0,,,,,,,,,,,TRUE
TNSR-USD,Binance,TNSR/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
TNSR-USD,OKX,TNSR/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
TNSR-USD,Gate,TNSR/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
TNSR-USD,Mxc,TNSR/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
TON-EUR,Gate,TON/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
TON-EUR,Bybit,TON/USDT,1,USDT-EUR,0.273,3,1,0,,,,,,,,,,,TRUE
TON-EUR,OKX,TON/USDT,1,USDT-EUR,0.364,4,1,0,,,,,,,,,,,TRUE
TON-EUR,Kucoin,TON/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
TON-USD,Bybit,TON/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
TON-USD,OKX,TON/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
TON-USD,Kucoin,TON/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
TON-USD,Gate,TON/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
TON-USDC,Binance,TON/USDC,0,,0.571,4,1,0,,,,,,,,,,,TRUE
TON-USDC,Bybit,TON/USDC,0,,0.429,3,1,0,,,,,,,,,,,TRUE
TRA-EUR,OKX,TRA/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
TRA-EUR,Gate,TRA/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
TRA-USD,OKX,TRA/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
TRA-USD,Gate,TRA/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
TRA-USDC,Gate,TRA/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
TRA-USDC,OKX,TRA/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
TRA-USDT,OKX,TRA/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
TRA-USDT,Gate,TRA/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
TRX-EUR,Kraken,TRX/EUR,0,,0.231,3,1,0,,,,,,,,,,,TRUE
TRX-EUR,OKX,TRX/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
TRX-EUR,Bitvavo,TRX/EUR,0,,0.154,2,1,0,,,,,,,,,,,TRUE
TRX-EUR,Binance,TRX/EUR,0,,0.308,4,1,0,,,,,,,,,,,TRUE
TRX-TRY,OKX,TRX/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
TRX-TRY,Binance,TRX/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
TRX-TRY,BTCTurk,TRX/TRY,0,,0.2,2,1,0,,,,,,,,,,,TRUE
TRX-USDC,Bybit,TRX/USDC,0,,0.6,3,1,0,,,,,,,,,,,TRUE
TRX-USDC,Kucoin,TRX/USDC,0,,0.4,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,Ondo_TICKER,TSLA/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,Pyth,TSLA/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,Binance_LINEAR_INDEX,TSLA/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,Bitmart,TSLAX/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,Binance_LINEAR_PERPETUAL,TSLA/USDT,0,,0.15,2,1,0,,,,,,,,,,,TRUE
TSLA-USDT,OKX_PERPETUAL,TSLA-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.15,2,1,0,,,,,,,,,,,TRUE
TSM-USDT,Ondo_TICKER,TSM/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
TSM-USDT,Pyth,TSM/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
TSM-USDT,Hyperliquid_LINEAR_PERPETUAL,TSM/USDC,1,USDC-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
TSM-USDT,OKX_PERPETUAL,TSM-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
TURBO-EUR,Binance,TURBO/USDT,1,USDT-EUR,0.571,4,1,0,,,,,,,,,,,TRUE
TURBO-EUR,Coinbase,TURBO/USD,1,USD-EUR,0.429,3,1,0,,,,,,,,,,,TRUE
UMA-EUR,BingX,UMA/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
UMA-USD,Binance,UMA/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
UMA-USD,OKX,UMA/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
UMA-USD,BingX,UMA/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
UMA-USDC,OKX,UMA/USDT,2,USDC-USDT,0.4,4,1,0,,,,,,,,,,,TRUE
UMA-USDC,Binance,UMA/USDT,2,USDC-USDT,0.4,4,1,0,,,,,,,,,,,TRUE
